No;DB010;DB020;DB040;DB090;HX040;HX050;HX090
3620;2006;AT;Tyrol;475.2972973;5;2.6;16127.63846
3621;2006;AT;Vienna;868.2204176;1;1;25212.41
3622;2006;AT;Vienna;642.36;3;1.8;19552.3
3623;2006;AT;Vienna;642.36;3;2;34236.47
3624;2006;AT;Vienna;868.2204176;1;1;23757.75
3625;2006;AT;Vienna;666.9791667;4;2.5;17484.008
3626;2006;AT;Upper Austria;493.7943925;2;1.5;21843.29333
3627;2006;AT;Upper Austria;643.2557252;1;1;32551.11
3628;2006;AT;Upper Austria;419.6666667;6;3.3;16136.69091
3629;2006;AT;Upper Austria;492.875;4;2.1;23604.94286
3630;2006;AT;Upper Austria;493.7943925;2;1.5;32173.36
3631;2006;AT;Carinthia;434.6923077;6;3.1;10855.87097
3632;2006;AT;Vienna;651.8676056;2;1.5;33466.64
3633;2006;AT;Upper Austria;493.7943925;2;1.5;17510.82667
3634;2006;AT;Vienna;651.8676056;2;1.5;21115.49333
3635;2006;AT;Upper Austria;643.2557252;1;1;43035.51
3636;2006;AT;Salzburg;601.1666667;5;2.8;14953.20357
3637;2006;AT;Lower Austria;655.0646154;1;1;19750.87
3638;2006;AT;Salzburg;601.1666667;5;3;13968.31667
3639;2006;AT;Styria;536.8923077;2;1.5;17082.34
3640;2006;AT;Lower Austria;515.1014493;2;1.5;40923.36
3641;2006;AT;Lower Austria;655.0646154;1;1;37579.32
3642;2006;AT;Lower Austria;655.0646154;1;1;15545.45
3643;2006;AT;Lower Austria;515.1014493;2;1.5;20848.96667
3644;2006;AT;Vorarlberg;485.6792453;4;2.1;13918.19048
3645;2006;AT;Upper Austria;419.6666667;6;3.1;21939.84194
3646;2006;AT;Upper Austria;643.2557252;1;1;20633.76
3647;2006;AT;Salzburg;532.7887324;4;2.1;7721.42381
3648;2006;AT;Upper Austria;493.7943925;2;1.5;9916.62
3649;2006;AT;Vienna;651.8676056;2;1.5;20360.12
3650;2006;AT;Vienna;868.2204176;1;1;15105.72
3651;2006;AT;Lower Austria;556.4260355;4;2.5;18749.228
3652;2006;AT;Vorarlberg;503.2222222;5;3;17467.32667
3653;2006;AT;Carinthia;535.7936508;2;1.5;10254.76
3654;2006;AT;Upper Austria;507.6995074;3;1.8;9445.138889
3655;2006;AT;Lower Austria;655.0646154;1;1;11389.99
3656;2006;AT;Styria;536.8923077;2;1.5;10490.24
3657;2006;AT;Vienna;642.36;3;2;27561.405
3658;2006;AT;Vienna;868.2204176;1;1;10118.58
3659;2006;AT;Upper Austria;592.625;7;3.6;16385.24722
3660;2006;AT;Salzburg;693.3203883;1;1;22173.75
3661;2006;AT;Vienna;642.36;3;1.8;19188.7
3662;2006;AT;Vienna;651.8676056;2;1.5;16694.8
3663;2006;AT;Vienna;868.2204176;1;1;9946.71
3664;2006;AT;Carinthia;535.7936508;2;1.5;36687.87333
3665;2006;AT;Styria;616.3409091;1;1;13532.2
3666;2006;AT;Lower Austria;655.0646154;1;1;20869.43
3667;2006;AT;Upper Austria;492.875;4;2.5;67877.252
3668;2006;AT;Vienna;868.2204176;1;1;20284.01
3669;2006;AT;Lower Austria;556.4260355;4;2.5;21009.628
3670;2006;AT;Lower Austria;515.1014493;2;1.5;29546.92
3671;2006;AT;Upper Austria;492.875;4;2.1;13541.60476
3672;2006;AT;Styria;536.8923077;2;1.5;30733.12667
3673;2006;AT;Vienna;666.9791667;4;2.1;16877.90476
3674;2006;AT;Lower Austria;515.1014493;2;1.5;19838.34
3675;2006;AT;Lower Austria;655.0646154;1;1;13958.99
3676;2006;AT;Lower Austria;655.0646154;1;1;11083.7
3677;2006;AT;Tyrol;504.5696203;3;1.6;15632.73125
3678;2006;AT;Burgenland;476;3;2;10154.8
3679;2006;AT;Tyrol;567.1543624;2;1.5;12425.83333
3680;2006;AT;Carinthia;527.6;3;2;28223.3
3681;2006;AT;Burgenland;521.0517241;1;1;5908.12
3682;2006;AT;Upper Austria;492.875;4;2.1;15119.96667
3683;2006;AT;Lower Austria;538.1707317;5;2.6;36966.48846
3684;2006;AT;Vienna;868.2204176;1;1;27062.7
3685;2006;AT;Salzburg;693.3203883;1;1;18542.1
3686;2006;AT;Vorarlberg;518.1666667;2;1.5;7220.26
3687;2006;AT;Tyrol;567.1543624;2;1.5;33810.41333
3688;2006;AT;Vienna;651.8676056;2;1.5;42864.19333
3689;2006;AT;Lower Austria;497.9166667;6;3.5;21431.42286
3690;2006;AT;Upper Austria;493.7943925;2;1.5;24900.00667
3691;2006;AT;Upper Austria;493.7943925;2;1.5;10961.29333
3692;2006;AT;Vienna;642.36;3;1.8;23306.15556
3693;2006;AT;Carinthia;527.6;3;2;32700.085
3694;2006;AT;Salzburg;693.3203883;1;1;21125.84
3695;2006;AT;Vienna;691.5;8;3.9;11297.97949
3696;2006;AT;Styria;536.8923077;2;1.5;23341.36667
3697;2006;AT;Lower Austria;515.1014493;2;1.5;16314.52
3698;2006;AT;Vienna;868.2204176;1;1;11034.35
3699;2006;AT;Lower Austria;655.0646154;1;1;15076.12
3700;2006;AT;Vienna;642.36;3;1.8;9014.183333
3701;2006;AT;Upper Austria;643.2557252;1;1;14250.98
3702;2006;AT;Tyrol;475.2972973;5;2.8;18663.23571
3703;2006;AT;Tyrol;504.5696203;3;1.8;29541.45
3704;2006;AT;Upper Austria;475.3544304;5;2.8;10473.20714
3705;2006;AT;Vorarlberg;532.5909091;3;2;17933.53
3706;2006;AT;Vienna;868.2204176;1;1;30565.29
3707;2006;AT;Upper Austria;643.2557252;1;1;17948.31
3708;2006;AT;Upper Austria;643.2557252;1;1;16581.87
3709;2006;AT;Lower Austria;515.1014493;2;1.5;24915.34
3710;2006;AT;Lower Austria;574.0582011;3;1.8;20490.16667
3711;2006;AT;Upper Austria;493.7943925;2;1.5;23573.16
3712;2006;AT;Carinthia;518.6190476;4;2.5;15411.152
3713;2006;AT;Lower Austria;655.0646154;1;1;30006.18
3714;2006;AT;Upper Austria;475.3544304;5;3;19173.87333
3715;2006;AT;Tyrol;504.5696203;3;2;8447.985
3716;2006;AT;Vorarlberg;532.5909091;3;1.6;14542.8
3717;2006;AT;Lower Austria;515.1014493;2;1.5;11280.24667
3718;2006;AT;Tyrol;567.1543624;2;1.5;22208.71333
3719;2006;AT;Tyrol;679.7288136;1;1;15932.14
3720;2006;AT;Vienna;642.36;3;1.8;21668.79444
3721;2006;AT;Vienna;651.8676056;2;1.5;26549.19333
3722;2006;AT;Tyrol;493.3823529;4;2.1;11719.39048
3723;2006;AT;Tyrol;493.3823529;4;2.3;16893.26522
3724;2006;AT;Burgenland;521.0517241;1;1;16324.57
3725;2006;AT;Lower Austria;655.0646154;1;1;20553.93
3726;2006;AT;Vienna;868.2204176;1;1;33896.97
3727;2006;AT;Burgenland;476;3;1.8;9674.6
3728;2006;AT;Styria;482.0213904;3;2;23264.405
3729;2006;AT;Styria;616.3409091;1;1;9036.89
3730;2006;AT;Vienna;642.36;3;2;33197.185
3731;2006;AT;Styria;536.8923077;2;1.5;9094.306667
3732;2006;AT;Styria;616.3409091;1;1;15189.2
3733;2006;AT;Styria;482.0213904;3;1.8;23961.66111
3734;2006;AT;Lower Austria;655.0646154;1;1;17418.42
3735;2006;AT;Salzburg;693.3203883;1;1;9220.32
3736;2006;AT;Styria;482.0213904;3;2;14480.62
3737;2006;AT;Upper Austria;507.6995074;3;2;23782.345
3738;2006;AT;Upper Austria;643.2557252;1;1;17927.22
3739;2006;AT;Lower Austria;574.0582011;3;2;21331.225
3740;2006;AT;Upper Austria;419.6666667;6;3.3;12996.59697
3741;2006;AT;Carinthia;630.7863248;1;1;25945.05
3742;2006;AT;Tyrol;679.7288136;1;1;22543.57
3743;2006;AT;Vienna;642.36;3;1.8;7331.005556
3744;2006;AT;Lower Austria;655.0646154;1;1;9750.52
3745;2006;AT;Tyrol;567.1543624;2;1.5;13529.06667
3746;2006;AT;Salzburg;532.7887324;4;2.3;18563.38696
3747;2006;AT;Styria;616.3409091;1;1;14329.5
3748;2006;AT;Upper Austria;493.7943925;2;1.5;13470.72667
3749;2006;AT;Styria;536.8923077;2;1.5;37234.46667
3750;2006;AT;Tyrol;679.7288136;1;1;12447.71
3751;2006;AT;Lower Austria;574.0582011;3;1.8;13290.72778
3752;2006;AT;Tyrol;567.1543624;2;1.5;32272.98
3753;2006;AT;Tyrol;567.1543624;2;1.5;15382.15333
3754;2006;AT;Burgenland;498.5757576;4;2.1;19554.41905
3755;2006;AT;Tyrol;493.3823529;4;2.3;15794.55217
3756;2006;AT;Lower Austria;574.0582011;3;2;14773.645
3757;2006;AT;Styria;482.0213904;3;1.8;13025.07778
3758;2006;AT;Lower Austria;515.1014493;2;1.5;27134.37333
3759;2006;AT;Lower Austria;515.1014493;2;1.5;21381.34667
3760;2006;AT;Upper Austria;643.2557252;1;1;10763.52
3761;2006;AT;Burgenland;480.9878049;2;1.5;79940.29333
3762;2006;AT;Lower Austria;655.0646154;1;1;15630.73
3763;2006;AT;Vienna;868.2204176;1;1;24323.24
3764;2006;AT;Lower Austria;515.1014493;2;1.5;10605.74
3765;2006;AT;Lower Austria;556.4260355;4;2.1;15285.02381
3766;2006;AT;Vienna;651.8676056;2;1.5;24411.79333
3767;2006;AT;Salzburg;614.6862745;2;1.5;24338.89333
3768;2006;AT;Salzburg;693.3203883;1;1;14086.27
3769;2006;AT;Upper Austria;493.7943925;2;1.5;14592.92
3770;2006;AT;Upper Austria;507.6995074;3;1.8;30578.4
3771;2006;AT;Vienna;651.8676056;2;1.5;24407.96667
3772;2006;AT;Carinthia;527.6;3;1.8;10740.72778
3773;2006;AT;Carinthia;630.7863248;1;1;11667.12
3774;2006;AT;Burgenland;476;3;2;21548.11
3775;2006;AT;Lower Austria;515.1014493;2;1.5;6861.38
3776;2006;AT;Lower Austria;655.0646154;1;1;12286.37
3777;2006;AT;Vienna;868.2204176;1;1;16338.74
3778;2006;AT;Upper Austria;475.3544304;5;2.4;21663.28333
3779;2006;AT;Styria;536.8923077;2;1.5;24900.12667
3780;2006;AT;Upper Austria;493.7943925;2;1.5;34597.25333
3781;2006;AT;Vienna;868.2204176;1;1;14668.77
3782;2006;AT;Vienna;642.36;3;1.8;33174.78889
3783;2006;AT;Upper Austria;507.6995074;3;1.8;52114.83333
3784;2006;AT;Lower Austria;655.0646154;1;1;14013.21
3785;2006;AT;Styria;616.3409091;1;1;8810.18
3786;2006;AT;Lower Austria;574.0582011;3;2;20112.68
3787;2006;AT;Upper Austria;493.7943925;2;1.5;10359.35333
3788;2006;AT;Upper Austria;643.2557252;1;1;8976.66
3789;2006;AT;Lower Austria;515.1014493;2;1.5;21995.4
3790;2006;AT;Tyrol;475.2972973;5;2.8;14458.81071
3791;2006;AT;Styria;536.8923077;2;1.5;8100.433333
3792;2006;AT;Styria;484.9344262;4;2.5;14848.408
3793;2006;AT;Lower Austria;574.0582011;3;2;43819.975
3794;2006;AT;Vienna;666.9791667;4;2.1;12376.26667
3795;2006;AT;Lower Austria;538.1707317;5;3;26329.72
3796;2006;AT;Styria;536.8923077;2;1.5;23628.62667
3797;2006;AT;Styria;484.9344262;4;2.1;13927.91429
3798;2006;AT;Lower Austria;655.0646154;1;1;7752.44
3799;2006;AT;Vienna;651.8676056;2;1.5;43398.8
3800;2006;AT;Upper Austria;493.7943925;2;1.5;13099.92667
3801;2006;AT;Upper Austria;493.7943925;2;1.5;22857.19333
3802;2006;AT;Styria;482.0213904;3;2;26224.08
3803;2006;AT;Styria;482.0213904;3;1.8;7156.355556
3804;2006;AT;Lower Austria;574.0582011;3;2;22859.175
3805;2006;AT;Upper Austria;643.2557252;1;1;18940.67
3806;2006;AT;Vienna;868.2204176;1;1;23937.91
3807;2006;AT;Vienna;651.8676056;2;1.5;56878.8
3808;2006;AT;Tyrol;679.7288136;1;1;28971.51
3809;2006;AT;Burgenland;480.9878049;2;1.5;19280.08
3810;2006;AT;Upper Austria;493.7943925;2;1.5;11743.1
3811;2006;AT;Upper Austria;493.7943925;2;1.5;17750.78667
3812;2006;AT;Styria;484.9344262;4;2.1;25121.29048
3813;2006;AT;Upper Austria;643.2557252;1;1;6356.32
3814;2006;AT;Vienna;868.2204176;1;1;55224.41
3815;2006;AT;Styria;482.0213904;3;2;19604.695
3816;2006;AT;Upper Austria;493.7943925;2;1.5;16143.08
3817;2006;AT;Lower Austria;556.4260355;4;2.1;12811.85714
3818;2006;AT;Styria;616.3409091;1;1;14674.48
3819;2006;AT;Tyrol;504.5696203;3;1.8;9434.894444
3820;2006;AT;Vienna;868.2204176;1;1;27194.01
3821;2006;AT;Upper Austria;493.7943925;2;1.5;17605.78
3822;2006;AT;Upper Austria;492.875;4;2.1;18065.10952
3823;2006;AT;Styria;482.0213904;3;1.8;11347.21667
3824;2006;AT;Lower Austria;655.0646154;1;1;27591.69
3825;2006;AT;Upper Austria;493.7943925;2;1.5;48030.84667
3826;2006;AT;Lower Austria;515.1014493;2;1.5;13545.46
3827;2006;AT;Styria;482.0213904;3;2;25509.08
3828;2006;AT;Upper Austria;493.7943925;2;1.5;17043.40667
3829;2006;AT;Lower Austria;574.0582011;3;2;12342.01
3830;2006;AT;Upper Austria;507.6995074;3;2;19722.75
3831;2006;AT;Salzburg;532.7887324;4;2.5;25681.764
3832;2006;AT;Carinthia;518.6190476;4;2.5;28926.168
3833;2006;AT;Lower Austria;556.4260355;4;2.3;10584.97391
3834;2006;AT;Lower Austria;515.1014493;2;1.5;44358.5
3835;2006;AT;Vienna;651.8676056;2;1.5;32984.72
3836;2006;AT;Lower Austria;515.1014493;2;1.5;24190.15333
3837;2006;AT;Salzburg;693.3203883;1;1;21468.95
3838;2006;AT;Vienna;666.9791667;4;2.1;25005.18095
3839;2006;AT;Lower Austria;574.0582011;3;1.8;20411.87222
3840;2006;AT;Lower Austria;515.1014493;2;1.5;22074.46667
3841;2006;AT;Tyrol;504.5696203;3;1.8;21148.9
3842;2006;AT;Lower Austria;515.1014493;2;1.5;23944.73333
3843;2006;AT;Salzburg;554.7636364;3;1.8;15806.88889
3844;2006;AT;Salzburg;693.3203883;1;1;18569.99
3845;2006;AT;Vienna;868.2204176;1;1;22936.05
3846;2006;AT;Lower Austria;655.0646154;1;1;27859.4
3847;2006;AT;Styria;455.5714286;5;2.4;18360.05833
3848;2006;AT;Upper Austria;507.6995074;3;1.8;20656.42222
3849;2006;AT;Vienna;642.36;3;1.8;31675.15556
3850;2006;AT;Upper Austria;492.875;4;2.1;32705.71905
3851;2006;AT;Carinthia;630.7863248;1;1;9368.1
3852;2006;AT;Lower Austria;655.0646154;1;1;27756.84
3853;2006;AT;Styria;475;9;4.4;28908.31591
3854;2006;AT;Upper Austria;507.6995074;3;2;23036.635
3855;2006;AT;Lower Austria;556.4260355;4;2.1;21711.27619
3856;2006;AT;Styria;616.3409091;1;1;10869.08
3857;2006;AT;Tyrol;679.7288136;1;1;10864.72
3858;2006;AT;Burgenland;521.0517241;1;1;23666.38
3859;2006;AT;Upper Austria;492.875;4;2.5;15684.288
3860;2006;AT;Burgenland;521.0517241;1;1;11008.39
3861;2006;AT;Salzburg;693.3203883;1;1;9593.56
3862;2006;AT;Upper Austria;643.2557252;1;1;24216.42
3863;2006;AT;Upper Austria;507.6995074;3;2;30331.655
3864;2006;AT;Lower Austria;574.0582011;3;1.8;19280.03333
3865;2006;AT;Vienna;651.8676056;2;1.5;12401.54
3866;2006;AT;Vorarlberg;622;1;1;17630.82
3867;2006;AT;Lower Austria;556.4260355;4;2.3;18065.95652
3868;2006;AT;Vorarlberg;518.1666667;2;1.5;19614.6
3869;2006;AT;Styria;482.0213904;3;1.8;15432.26111
3870;2006;AT;Styria;455.5714286;5;2.6;12390.83846
3871;2006;AT;Vienna;642.36;3;2;25998.34
3872;2006;AT;Styria;458.8;6;3.5;22531.59143
3873;2006;AT;Styria;536.8923077;2;1.5;43892.46667
3874;2006;AT;Carinthia;527.6;3;2;20752.535
3875;2006;AT;Tyrol;567.1543624;2;1.5;16790.60667
3876;2006;AT;Upper Austria;507.6995074;3;1.8;18035.42222
3877;2006;AT;Styria;616.3409091;1;1;27567.79
3878;2006;AT;Upper Austria;475.3544304;5;3;26896.56
3879;2006;AT;Upper Austria;643.2557252;1;1;10901.85
3880;2006;AT;Vienna;666.9791667;4;2.5;37285.524
3881;2006;AT;Salzburg;532.7887324;4;2.1;20828.70952
3882;2006;AT;Styria;482.0213904;3;2;23174.895
3883;2006;AT;Carinthia;518.6190476;4;1.9;22722.94211
3884;2006;AT;Vienna;651.8676056;2;1.5;15415.37333
3885;2006;AT;Vorarlberg;485.6792453;4;2.1;7930.819048
3886;2006;AT;Vienna;651.8676056;2;1.5;21003.79333
3887;2006;AT;Upper Austria;507.6995074;3;1.8;25665.88333
3888;2006;AT;Vorarlberg;622;1;1;8959.36
3889;2006;AT;Upper Austria;643.2557252;1;1;10888.96
3890;2006;AT;Styria;536.8923077;2;1.5;19221.25333
3891;2006;AT;Carinthia;630.7863248;1;1;7251.97
3892;2006;AT;Styria;482.0213904;3;1.8;15401.42222
3893;2006;AT;Styria;482.0213904;3;1.8;20872.03333
3894;2006;AT;Lower Austria;556.4260355;4;2.3;10789.43913
3895;2006;AT;Lower Austria;556.4260355;4;2.1;14981.66667
3896;2006;AT;Upper Austria;493.7943925;2;1.5;14442.20667
3897;2006;AT;Upper Austria;507.6995074;3;1.8;15512.04444
3898;2006;AT;Styria;616.3409091;1;1;21047.77
3899;2006;AT;Carinthia;535.7936508;2;1.3;25772.73846
3900;2006;AT;Salzburg;554.7636364;3;1.8;16552.81111
3901;2006;AT;Salzburg;532.7887324;4;2.1;12977.84762
3902;2006;AT;Tyrol;567.1543624;2;1.5;103285.24
3903;2006;AT;Vienna;868.2204176;1;1;23914.83
3904;2006;AT;Vienna;651.8676056;2;1.5;26825.79333
3905;2006;AT;Vienna;651.8676056;2;1.5;33453.66667
3906;2006;AT;Styria;455.5714286;5;2.8;37161.15
3907;2006;AT;Upper Austria;643.2557252;1;1;14541.47
3908;2006;AT;Styria;482.0213904;3;1.8;12411.01667
3909;2006;AT;Upper Austria;493.7943925;2;1.5;15517.9
3910;2006;AT;Salzburg;532.7887324;4;2.3;13897.42174
3911;2006;AT;Vienna;868.2204176;1;1;14955.73
3912;2006;AT;Upper Austria;507.6995074;3;2;31465.745
3913;2006;AT;Vienna;642.36;3;2;14033.7
3914;2006;AT;Upper Austria;507.6995074;3;1.8;22357.28889
3915;2006;AT;Styria;482.0213904;3;2;17130.16
3916;2006;AT;Salzburg;614.6862745;2;1.5;21888
3917;2006;AT;Carinthia;630.7863248;1;1;8467.67
3918;2006;AT;Styria;616.3409091;1;1;7174.39
3919;2006;AT;Salzburg;532.7887324;4;2.5;11561.552
3920;2006;AT;Styria;484.9344262;4;2.5;13726.476
3921;2006;AT;Upper Austria;507.6995074;3;1.8;14292.73333
3922;2006;AT;Lower Austria;515.1014493;2;1.5;44143.55333
3923;2006;AT;Lower Austria;515.1014493;2;1.5;22086.96667
3924;2006;AT;Vienna;651.8676056;2;1.5;33850.66667
3925;2006;AT;Upper Austria;493.7943925;2;1.5;20378.78
3926;2006;AT;Vienna;642.36;3;2;33158.185
3927;2006;AT;Vorarlberg;532.5909091;3;2;17540.765
3928;2006;AT;Styria;482.0213904;3;1.8;23936.59444
3929;2006;AT;Carinthia;630.7863248;1;1;11595.31
3930;2006;AT;Upper Austria;492.875;4;2.3;29418.61304
3931;2006;AT;Upper Austria;493.7943925;2;1.5;12155.44667
3932;2006;AT;Vienna;868.2204176;1;1;11810.59
3933;2006;AT;Salzburg;693.3203883;1;1;11895.24
3934;2006;AT;Styria;616.3409091;1;1;27380.9
3935;2006;AT;Carinthia;535.7936508;2;1.5;11388.76
3936;2006;AT;Lower Austria;556.4260355;4;2.1;37782.76667
3937;2006;AT;Upper Austria;643.2557252;1;1;32038.41
3938;2006;AT;Upper Austria;493.7943925;2;1.5;17383.56667
3939;2006;AT;Lower Austria;655.0646154;1;1;26454.67
3940;2006;AT;Tyrol;679.7288136;1;1;19361.11
3941;2006;AT;Upper Austria;493.7943925;2;1.5;31259.98
3942;2006;AT;Lower Austria;655.0646154;1;1;25409.63
3943;2006;AT;Lower Austria;556.4260355;4;2.5;21297.032
3944;2006;AT;Carinthia;630.7863248;1;1;8637.35
3945;2006;AT;Styria;616.3409091;1;1;805.22
3946;2006;AT;Burgenland;480.9878049;2;1.5;17517.6
3947;2006;AT;Burgenland;476;3;2;18223.295
3948;2006;AT;Upper Austria;507.6995074;3;1.8;24795.72778
3949;2006;AT;Burgenland;480.9878049;2;1.5;12302.01333
3950;2006;AT;Burgenland;476;3;1.8;10976.61667
3951;2006;AT;Styria;616.3409091;1;1;15228.56
3952;2006;AT;Carinthia;535.7936508;2;1.5;20951.78667
3953;2006;AT;Lower Austria;515.1014493;2;1.5;12659.6
3954;2006;AT;Styria;616.3409091;1;1;21467.2
3955;2006;AT;Styria;616.3409091;1;1;16393.67
3956;2006;AT;Carinthia;527.6;3;2;19698.755
3957;2006;AT;Upper Austria;493.7943925;2;1.5;27519.65333
3958;2006;AT;Upper Austria;643.2557252;1;1;21996.91
3959;2006;AT;Styria;455.5714286;5;2.8;23374.27143
3960;2006;AT;Upper Austria;492.875;4;2.1;19308.21429
3961;2006;AT;Salzburg;532.7887324;4;2.1;11151.25238
3962;2006;AT;Vienna;868.2204176;1;1;14998.87
3963;2006;AT;Tyrol;475.2972973;5;2.8;8315.589286
3964;2006;AT;Tyrol;504.5696203;3;2;20159.215
3965;2006;AT;Upper Austria;643.2557252;1;1;26654.12
3966;2006;AT;Lower Austria;655.0646154;1;1;7424.56
3967;2006;AT;Styria;482.0213904;3;2;5756.29
3968;2006;AT;Vienna;868.2204176;1;1;26394.88
3969;2006;AT;Styria;616.3409091;1;1;8952.3
3970;2006;AT;Vorarlberg;622;1;1;8239.06
3971;2006;AT;Vorarlberg;622;1;1;22588.93
3972;2006;AT;Lower Austria;574.0582011;3;2;27440.105
3973;2006;AT;Upper Austria;492.875;4;2.1;21518.35238
3974;2006;AT;Upper Austria;507.6995074;3;2;11610.605
3975;2006;AT;Vorarlberg;518.1666667;2;1.5;30302.5
3976;2006;AT;Salzburg;532.7887324;4;2.5;9783.248
3977;2006;AT;Upper Austria;493.7943925;2;1.5;26500.47333
3978;2006;AT;Lower Austria;574.0582011;3;2;25787.19
3979;2006;AT;Styria;482.0213904;3;2;15902.655
3980;2006;AT;Carinthia;535.7936508;2;1.5;35461.47333
3981;2006;AT;Vienna;651.8676056;2;1.5;2153.153333
3982;2006;AT;Vienna;642.36;3;2;21568.365
3983;2006;AT;Styria;536.8923077;2;1.5;14861.16
3984;2006;AT;Carinthia;518.6190476;4;2.1;17094.70476
3985;2006;AT;Styria;482.0213904;3;2;19099.73
3986;2006;AT;Tyrol;679.7288136;1;1;15682.62
3987;2006;AT;Upper Austria;493.7943925;2;1.5;12275.64
3988;2006;AT;Upper Austria;492.875;4;2.3;15337.34348
3989;2006;AT;Tyrol;679.7288136;1;1;25316.33
3990;2006;AT;Vienna;642.36;3;1.8;28978.18333
3991;2006;AT;Styria;536.8923077;2;1.5;5639.24
3992;2006;AT;Carinthia;630.7863248;1;1;7123.21
3993;2006;AT;Styria;482.0213904;3;2;29161.23
3994;2006;AT;Vienna;868.2204176;1;1;38127.88
3995;2006;AT;Lower Austria;655.0646154;1;1;18210.81
3996;2006;AT;Styria;616.3409091;1;1;18165.45
3997;2006;AT;Styria;616.3409091;1;1;8117.14
3998;2006;AT;Vienna;868.2204176;1;1;21906.66
3999;2006;AT;Tyrol;567.1543624;2;1.5;13505.27333
4000;2006;AT;Upper Austria;493.7943925;2;1.5;33328.60667
4001;2006;AT;Tyrol;679.7288136;1;1;23900.94
4002;2006;AT;Upper Austria;507.6995074;3;2;42011.89
4003;2006;AT;Salzburg;614.6862745;2;1.5;15363.88
4004;2006;AT;Vienna;651.8676056;2;1.5;11611.64
4005;2006;AT;Styria;536.8923077;2;1.5;12142.63333
4006;2006;AT;Lower Austria;459.75;7;3.6;10024.71944
4007;2006;AT;Styria;616.3409091;1;1;17087.92
4008;2006;AT;Lower Austria;655.0646154;1;1;19217.9
4009;2006;AT;Tyrol;493.3823529;4;2.1;20849.6619
4010;2006;AT;Vienna;581.3;6;2.7;13679.5963
4011;2006;AT;Salzburg;532.7887324;4;2.5;12068.46
4012;2006;AT;Vienna;868.2204176;1;1;35838.14
4013;2006;AT;Tyrol;679.7288136;1;1;17641.04
4014;2006;AT;Styria;536.8923077;2;1.5;19159.52
4015;2006;AT;Vienna;651.8676056;2;1.5;23355.4
4016;2006;AT;Lower Austria;538.1707317;5;2.6;8789.796154
4017;2006;AT;Styria;536.8923077;2;1.5;12722.62667
4018;2006;AT;Lower Austria;655.0646154;1;1;9482.01
4019;2006;AT;Vienna;651.8676056;2;1.5;15555.20667
4020;2006;AT;Vienna;868.2204176;1;1;14151.45
4021;2006;AT;Styria;455.5714286;5;3;20220.23333
4022;2006;AT;Styria;482.0213904;3;1.8;19452.08333
4023;2006;AT;Styria;455.5714286;5;3;23539.57333
4024;2006;AT;Burgenland;357.8571429;5;2.4;10222.8
4025;2006;AT;Vienna;642.36;3;2;29910.585
4026;2006;AT;Lower Austria;515.1014493;2;1.5;17869.99333
4027;2006;AT;Lower Austria;515.1014493;2;1.5;37156.08667
4028;2006;AT;Upper Austria;643.2557252;1;1;17895.12
4029;2006;AT;Lower Austria;556.4260355;4;2.3;24211.02174
4030;2006;AT;Lower Austria;515.1014493;2;1.5;23196.67333
4031;2006;AT;Carinthia;434.6923077;6;3.1;15282.99032
4032;2006;AT;Upper Austria;492.875;4;1.9;12209.32105
4033;2006;AT;Carinthia;527.6;3;2;19838.71
4034;2006;AT;Upper Austria;493.7943925;2;1.5;1705.32
4035;2006;AT;Vienna;651.8676056;2;1.5;21831.16
4036;2006;AT;Lower Austria;538.1707317;5;3;13757.68667
4037;2006;AT;Upper Austria;492.875;4;2.5;30047.508
4038;2006;AT;Upper Austria;643.2557252;1;1;17978.19
4039;2006;AT;Lower Austria;515.1014493;2;1.5;25355.01333
4040;2006;AT;Vienna;651.8676056;2;1.5;44673.21333
4041;2006;AT;Vorarlberg;622;1;1;15365.5
4042;2006;AT;Tyrol;679.7288136;1;1;38230.33
4043;2006;AT;Vienna;651.8676056;2;1.5;12227.42667
4044;2006;AT;Upper Austria;492.875;4;2.1;7967.357143
4045;2006;AT;Lower Austria;655.0646154;1;1;14023.39
4046;2006;AT;Styria;482.0213904;3;1.8;10042.05556
4047;2006;AT;Vienna;651.8676056;2;1.5;19771.24667
4048;2006;AT;Styria;616.3409091;1;1;12908.81
4049;2006;AT;Styria;616.3409091;1;1;9921.62
4050;2006;AT;Styria;482.0213904;3;2;14660.46
4051;2006;AT;Vienna;868.2204176;1;1;21053.65
4052;2006;AT;Upper Austria;507.6995074;3;1.8;35123.57778
4053;2006;AT;Vienna;666.9791667;4;2.1;20665.27143
4054;2006;AT;Styria;482.0213904;3;2;17399.75
4055;2006;AT;Vienna;868.2204176;1;1;18119.18
4056;2006;AT;Styria;616.3409091;1;1;16005.28
4057;2006;AT;Lower Austria;655.0646154;1;1;11092.59
4058;2006;AT;Lower Austria;574.0582011;3;2;23924.105
